source,participant_ID,target_word,comment,latency,duree_mot,condition,n_phonemes,Offset,Notes,word_duration,transcript,phoneme_count
s114lapin_neut_bmpnaming,s114,lapin,ok,596.165,309.2131321,neut,5,900,FALSE,303.835,lapɛ̃,4
s114lapin_ov2_bmpnaming,s114,lapin,ok,437.943,293.3079608,ov2,5,714,FALSE,276.057,lapɛ̃,4
s114lezard_neut_bmpnaming,s114,lezard,ok,863.179,486.9117741,neut,6,1339,FALSE,475.821,ləzaʀ,5
s114lezard_ov2_bmpnaming,s114,lezard,ok,577.524,399.2676547,ov2,6,965,FALSE,387.476,ləzaʀ,5
s114manteau_neut_bmpnaming,s114,manteau,ok,934.593,289.251116,neut,7,1227,FALSE,292.407,mɑ̃to,4
s114manteau_ov2_bmpnaming,s114,manteau,ok,642.446,303.287805,ov2,7,947,FALSE,304.554,mɑ̃to,4
s114marelle_neut_bmpnaming,s114,marelle,ok,691.137,451.2049106,neut,7,1079,FALSE,387.863,maʀɛl,5
s114marelle_ov2_bmpnaming,s114,marelle,ok,619.216,364.067411,ov2,7,948,FALSE,328.784,maʀɛl,5
s114marin_neut_bmpnaming,s114,marin,ok,835.322,313.5115856,neut,5,1161,FALSE,325.678,maʀɛ̃,4
s114marin_ov2_bmpnaming,s114,marin,ok,626.215,266.1784365,ov2,5,877,FALSE,250.785,maʀɛ̃,4
s114marteau_neut_bmpnaming,s114,marteau,ok,749.566,352.2543754,neut,7,1149,FALSE,399.434,maʀto,5
s114marteau_ov2_bmpnaming,s114,marteau,ok,633.933,359.0886081,ov2,7,992,FALSE,358.067,maʀto,5
s114massue_neut_bmpnaming,s114,massue,ok,772.289,410.0141313,neut,6,1065,FALSE,292.711,masy,4
s114massue_ov2_bmpnaming,s114,massue,ok,710.613,389.5294193,ov2,6,1094,FALSE,383.387,masy,4
s114miroir_neut_bmpnaming,s114,miroir,ok,850.195,396.0215762,neut,6,1221,FALSE,370.805,miʀwaʀ,6
s114miroir_ov2_bmpnaming,s114,miroir,ok,678.152,383.0372623,ov2,6,1029,FALSE,350.848,miʀwaʀ,6
s114momie_neut_bmpnaming,s114,momie,ok,859.933,301.8852999,neut,5,1165,FALSE,305.067,mɔmi,4
s114momie_ov2_bmpnaming,s114,momie,ok,743.074,281.2671976,ov2,5,1022,FALSE,278.926,mɔmi,4
s114moulin_neut_bmpnaming,s114,moulin,ok,868.419,212.2470644,neut,6,1057,FALSE,188.581,mulɛ̃,4
s114moulin_ov2_bmpnaming,s114,moulin,ok,716.95,344.2398614,ov2,6,1039,FALSE,322.05,mulɛ̃,4
s114panier_neut_bmpnaming,s114,panier,ok,885.901,278.7012533,neut,6,1140,FALSE,254.099,pɑ̃jəʀ,5
s114panier_ov2_bmpnaming,s114,panier,ok,691.137,285.6549075,ov2,6,982,FALSE,290.863,pɑ̃jəʀ,5
s114pigeon_neut_bmpnaming,s114,pigeon,ok,622.969,269.424515,neut,6,890,FALSE,267.031,piʒəɔ̃,5
s114pigeon_ov2_bmpnaming,s114,pigeon,ok,551.86,201.8277461,ov2,6,748,FALSE,196.14,piʒəɔ̃,5
s114piscine_neut_bmpnaming,s114,piscine,ok,843.854,421.8384976,neut,7,1249,FALSE,405.146,pizin,5
s114piscine_ov2_bmpnaming,s114,piscine,ok,642.446,507.944912,ov2,7,1146,FALSE,503.554,pizin,5
s114poisson_neut_bmpnaming,s114,poisson,ok,756.058,331.3622592,neut,7,1066,FALSE,309.942,pwasɔ̃,5
s114poulet_neut_bmpnaming,s114,poulet,ok,807.996,240.2098085,neut,6,1037,FALSE,229.004,pulɛ,4
s114poulet_ov2_bmpnaming,s114,poulet,ok,590.508,237.3035981,ov2,6,817,FALSE,226.492,pulɛ,4
s114raisin_neut_bmpnaming,s114,raisin,ok,613.231,373.2990268,neut,6,979,FALSE,365.769,ʀɛzɛ̃,4
s114raisin_ov2_bmpnaming,s114,raisin,ok,528.833,383.0372623,ov2,6,908,FALSE,379.167,ʀɛzɛ̃,4
s114requin_neut_bmpnaming,s114,requin,ok,889.148,412.8875385,neut,6,1299,FALSE,409.852,ʀəkɛ̃,4
s114robot_neut_bmpnaming,s114,robot,ok,652.184,259.6862795,neut,5,912,FALSE,259.816,ʀɔbo,4
s114robot_ov2_bmpnaming,s114,robot,ok,538.571,363.5607913,ov2,5,904,FALSE,365.429,ʀɔbo,4
s114sifflet_neut_bmpnaming,s114,sifflet,ok,606.739,434.9745182,neut,7,995,FALSE,388.261,siflɛ,5
s114sifflet_ov2_bmpnaming,s114,sifflet,ok,584.016,370.0529483,ov2,7,944,FALSE,359.984,siflɛ,5
s114tonneau_neut_bmpnaming,s114,tonneau,ok,719.253,254.2927838,neut,7,971,FALSE,251.747,tɔno,4
s114tonneau_ov2_bmpnaming,s114,tonneau,ok,554.801,251.8547134,ov2,7,805,FALSE,250.199,tɔno,4
s114tortue_neut_bmpnaming,s114,tortue,ok,661.922,431.7284397,neut,6,997,FALSE,335.078,tɔʀty,5
s114tortue_ov2_bmpnaming,s114,tortue,ok,538.571,405.7598117,ov2,6,824,FALSE,285.429,tɔʀty,5
s114trompette_neut_bmpnaming,s114,trompette,ok,613.231,538.84903,neut,9,1057,FALSE,443.769,tʀɔ̃pɛt,6
s114trompette_ov2_bmpnaming,s114,trompette,ok,717.105,519.372559,ov2,9,1126,FALSE,408.895,tʀɔ̃pɛt,6
s114voiture_neut_bmpnaming,s114,voiture,ok,1038.467,451.2049106,neut,7,1489,FALSE,450.533,vwatyʀ,6
s114voiture_ov2_bmpnaming,s114,voiture,ok,697.629,408.6761014,ov2,7,1085,FALSE,387.371,vwatyʀ,6
s114volcan_neut_bmpnaming,s114,volcan,ok,687.891,334.3460849,neut,6,1020,FALSE,332.109,vɔlkɑ̃,5
s114volcan_ov2_bmpnaming,s114,volcan,ok,572.653,397.0536501,ov2,6,959,FALSE,386.347,vɔlkɑ̃,5
s115balai_neut_bmpnaming,s115,balai,ok,781.302,312.7232263,neut,5,1073,FALSE,291.698,bal,3
s115balai_ov2_bmpnaming,s115,balai,ok,723.598,409.0058902,ov2,5,1107,FALSE,383.402,bal,3
s115balance_neut_bmpnaming,s115,balance,ok,766.965,579.8796759,neut,7,1335,FALSE,568.035,balɑ̃s,5
s115balance_ov2_bmpnaming,s115,balance,ok,574.278,652.4617773,ov2,7,1207,FALSE,632.722,balɑ̃s,5
s115barriere_neut_bmpnaming,s115,barriere,ok,830.718,499.896088,neut,8,1328,FALSE,497.282,baʀʀjəʀ,7
s115barriere_ov2_bmpnaming,s115,barriere,ok,651.257,607.6161697,ov2,8,1185,FALSE,533.743,baʀʀjəʀ,7
s115batterie_neut_bmpnaming,s115,batterie,ok,895.64,428.4823612,neut,8,1325,FALSE,429.36,batəʀi,6
s115batterie_ov2_bmpnaming,s115,batterie,ok,613.231,457.6970676,ov2,8,1058,FALSE,444.769,batəʀi,6
s115bougie_neut_bmpnaming,s115,bougie,ok,648.828,321.4719309,neut,6,952,FALSE,303.172,buʒi,4
s115bougie_ov2_bmpnaming,s115,bougie,ok,652.184,401.0827713,ov2,6,1046,FALSE,393.816,buʒi,4
s115bouton_neut_bmpnaming,s115,bouton,ok,619.723,347.0685199,neut,6,937,FALSE,317.277,butɔ̃,4
s115bouton_ov2_bmpnaming,s115,bouton,ok,606.739,451.2049106,ov2,6,1038,FALSE,431.261,butɔ̃,4
s115briquet_neut_bmpnaming,s115,briquet,ok,691.137,383.0372623,neut,7,1069,FALSE,377.863,bʀikɛ,5
s115briquet_ov2_bmpnaming,s115,briquet,ok,622.969,402.5137332,ov2,7,1001,FALSE,378.031,bʀikɛ,5
s115bureau_neut_bmpnaming,s115,bureau,ok,674.906,366.8068698,neut,6,1013,FALSE,338.094,byʀo,4
s115bureau_ov2_bmpnaming,s115,bureau,ok,807.996,370.0529483,ov2,6,1167,FALSE,359.004,byʀo,4
s115cadeau_neut_bmpnaming,s115,cadeau,ok,656.517,287.8134543,neut,6,928,FALSE,271.483,kado,4
s115cadeau_ov2_bmpnaming,s115,cadeau,ok,663.01,293.2713882,ov2,6,926,FALSE,262.99,kado,4
s115canard_neut_bmpnaming,s115,canard,ok,594.07,467.1201155,neut,6,1033,FALSE,438.93,kanaʀ,5
s115canard_ov2_bmpnaming,s115,canard,ok,889.148,548.5872654,ov2,6,1315,FALSE,425.852,kanaʀ,5
s115canon_neut_bmpnaming,s115,canon,ok,674.906,259.6862795,neut,5,928,FALSE,253.094,kanɔ̃,4
s115canon_ov2_bmpnaming,s115,canon,ok,733.336,295.3931429,ov2,5,1010,FALSE,276.664,kanɔ̃,4
s115cerveau_neut_bmpnaming,s115,cerveau,ok,658.676,483.6656956,neut,7,1101,FALSE,442.324,sɛʀvo,5
s115cerveau_ov2_bmpnaming,s115,cerveau,ok,579.731,439.0290243,ov2,7,1010,FALSE,430.269,sɛʀvo,5
s115chapeau_neut_bmpnaming,s115,chapeau,ok,661.922,386.2833408,neut,7,1032,FALSE,370.078,ʃapo,4
s115chapeau_ov2_bmpnaming,s115,chapeau,ok,648.938,409.0058902,ov2,7,1040,FALSE,391.062,ʃapo,4
s115chaussette_neut_bmpnaming,s115,chaussette,ok,600.247,675.1843267,neut,10,1187,FALSE,586.753,ʃosɛt,5
s115chaussette_ov2_bmpnaming,s115,chaussette,ok,606.739,688.1686407,ov2,10,1162,FALSE,555.261,ʃosɛt,5
s115chaussure_neut_bmpnaming,s115,chaussure,ok,532.079,516.1264805,neut,9,1042,FALSE,509.921,ʃosyʀ,5
s115chaussure_ov2_bmpnaming,s115,chaussure,ok,558.048,629.7392278,ov2,9,1148,FALSE,589.952,ʃosyʀ,5
s115cheval_neut_bmpnaming,s115,cheval,ok,915.116,477.1735386,neut,6,1321,FALSE,405.884,ʃəval,5
s115cheval_ov2_bmpnaming,s115,cheval,ok,687.891,449.9617513,ov2,6,1139,FALSE,451.109,ʃəval,5
s115citron_neut_bmpnaming,s115,citron,ok,674.906,538.84903,neut,6,1213,FALSE,538.094,sitʀɔ̃,5
s115citron_ov2_bmpnaming,s115,citron,ok,665.168,516.1264805,ov2,6,1180,FALSE,514.832,sitʀɔ̃,5
s115citrouille_neut_bmpnaming,s115,citrouille,ok,645.692,597.2784429,neut,10,1215,FALSE,569.308,sitʀujl,7
s115citrouille_ov2_bmpnaming,s115,citrouille,ok,606.739,583.7427031,ov2,10,1126,FALSE,519.261,sitʀujl,7
s115classeur_neut_bmpnaming,s115,classeur,ok,646.513,573.7345154,neut,8,1151,FALSE,504.487,klasœʀ,6
s115classeur_ov2_bmpnaming,s115,classeur,ok,641.378,595.1001793,ov2,8,1144,FALSE,502.622,klasœʀ,6
s115clavier_neut_bmpnaming,s115,clavier,ok,632.707,483.6656956,neut,7,1092,FALSE,459.293,klavjəʀ,7
s115clavier_ov2_bmpnaming,s115,clavier,ok,632.707,421.9902042,ov2,7,1038,FALSE,405.293,klavjəʀ,7
s115cochon_neut_bmpnaming,s115,cochon,ok,698.557,374.0527287,neut,6,1065,FALSE,366.443,kɔʃɔ̃,4
s115cochon_ov2_bmpnaming,s115,cochon,ok,623.817,352.9750608,ov2,6,967,FALSE,343.183,kɔʃɔ̃,4
s115collier_ov2_bmpnaming,s115,collier,ok,788.171,381.0771931,ov2,7,1169,FALSE,380.829,kɔljəʀ,6
s115couteau_neut_bmpnaming,s115,couteau,ok,876.163,350.5764773,neut,7,1223,FALSE,346.837,kuto,4
s115couteau_ov2_bmpnaming,s115,couteau,ok,720.351,321.3617709,ov2,7,1037,FALSE,316.649,kuto,4
s115cuisine_neut_bmpnaming,s115,cuisine,ok,837.21,496.6500095,neut,7,1308,FALSE,470.79,kɥizin,6
s115cuisine_ov2_bmpnaming,s115,cuisine,ok,609.985,574.964382,ov2,7,1163,FALSE,553.015,kɥizin,6
s115diamant_neut_bmpnaming,s115,diamant,ok,720.351,366.8068698,neut,7,1091,FALSE,370.649,djamɑ̃,5
s115diamant_ov2_bmpnaming,s115,diamant,ok,587.262,412.2519687,ov2,7,982,FALSE,394.738,djamɑ̃,5
s115fourchette_neut_bmpnaming,s115,fourchette,ok,775.535,520.2872379,neut,10,1216,FALSE,440.465,fuʀʃɛt,6
s115fourchette_ov2_bmpnaming,s115,fourchette,ok,795.011,600.5245213,ov2,10,1307,FALSE,511.989,fuʀʃɛt,6
s115fusee_neut_bmpnaming,s115,fusee,ok,665.168,360.3147128,neut,5,1023,FALSE,357.832,fyz,3
s115fusee_ov2_bmpnaming,s115,fusee,ok,697.629,436.3120531,ov2,5,1096,FALSE,398.371,fyz,3
s115gateau_neut_bmpnaming,s115,gateau,ok,606.739,525.864716,neut,6,1047,FALSE,440.261,ɡato,4
s115gateau_ov2_bmpnaming,s115,gateau,ok,743.074,415.4980472,ov2,6,1137,FALSE,393.926,ɡato,4
s115gilet_neut_bmpnaming,s115,gilet,ok,720.351,391.5845725,neut,5,1103,FALSE,382.649,ʒilɛ,4
s115gilet_ov2_bmpnaming,s115,gilet,ok,665.168,360.3147128,ov2,5,998,FALSE,332.832,ʒilɛ,4
s115girafe_neut_bmpnaming,s115,girafe,ok,655.43,691.4147192,neut,6,1174,FALSE,518.57,ʒiʀaf,5
s115girafe_ov2_bmpnaming,s115,girafe,ok,480.142,577.8019719,ov2,6,1018,FALSE,537.858,ʒiʀaf,5
s115lama_neut_bmpnaming,s115,lama,ok,587.262,298.6392214,neut,4,872,FALSE,284.738,lama,4
s115lama_ov2_bmpnaming,s115,lama,ok,723.598,396.0215762,ov2,4,1048,FALSE,324.402,lama,4
s115lapin_neut_bmpnaming,s115,lapin,ok,597,415.4980472,neut,5,1009,FALSE,412,lapɛ̃,4
s115lapin_ov2_bmpnaming,s115,lapin,ok,666.921,352.0696399,ov2,5,1006,FALSE,339.079,lapɛ̃,4
s115lezard_neut_bmpnaming,s115,lezard,ok,622.969,512.880402,neut,6,1073,FALSE,450.031,ləzaʀ,5
s115lezard_ov2_bmpnaming,s115,lezard,ok,579.394,536.978872,ov2,6,1064,FALSE,484.606,ləzaʀ,5
s115manteau_neut_bmpnaming,s115,manteau,ok,1090.404,350.5764773,neut,7,1412,FALSE,321.596,mɑ̃to,4
s115manteau_ov2_bmpnaming,s115,manteau,ok,876.163,441.8751637,ov2,7,1294,FALSE,417.837,mɑ̃to,4
s115marelle_neut_bmpnaming,s115,marelle,ok,661.922,525.864716,neut,7,1155,FALSE,493.078,maʀɛl,5
s115marin_neut_bmpnaming,s115,marin,ok,697.629,413.4825438,neut,5,1112,FALSE,414.371,maʀɛ̃,4
s115marin_ov2_bmpnaming,s115,marin,ok,713.859,350.5764773,ov2,5,1060,FALSE,346.141,maʀɛ̃,4
s115marteau_neut_bmpnaming,s115,marteau,ok,752.812,501.794539,neut,7,1246,FALSE,493.188,maʀto,5
s115marteau_ov2_bmpnaming,s115,marteau,ok,535.325,473.9274601,ov2,7,1009,FALSE,473.675,maʀto,5
s115massue_neut_bmpnaming,s115,massue,ok,798.257,477.1735386,neut,6,1270,FALSE,471.743,masy,4
s115massue_ov2_bmpnaming,s115,massue,ok,621.502,472.1484271,ov2,6,1084,FALSE,462.498,masy,4
s115miroir_neut_bmpnaming,s115,miroir,ok,639.199,535.6029515,neut,6,1090,FALSE,450.801,miʀwaʀ,6
s115miroir_ov2_bmpnaming,s115,miroir,ok,671.66,714.1372686,ov2,6,1359,FALSE,687.34,miʀwaʀ,6
s115momie_neut_bmpnaming,s115,momie,ok,606.739,366.8068698,neut,5,960,FALSE,353.261,mɔmi,4
s115momie_ov2_bmpnaming,s115,momie,ok,671.66,324.6078494,ov2,5,977,FALSE,305.34,mɔmi,4
s115motard_neut_bmpnaming,s115,motard,ok,682.061,612.8466512,neut,6,1231,FALSE,548.939,mɔtaʀ,5
s115motard_ov2_bmpnaming,s115,motard,ok,729.369,549.3080839,ov2,6,1191,FALSE,461.631,mɔtaʀ,5
s115moulin_neut_bmpnaming,s115,moulin,ok,820.98,311.6235354,neut,6,1116,FALSE,295.02,mulɛ̃,4
s115moulin_ov2_bmpnaming,s115,moulin,ok,551.555,379.7911838,ov2,6,900,FALSE,348.445,mulɛ̃,4
s115panier_neut_bmpnaming,s115,panier,ok,889.148,353.8225558,neut,6,1230,FALSE,340.852,pɑ̃jəʀ,5
s115panier_ov2_bmpnaming,s115,panier,ok,746.32,295.3931429,ov2,6,1033,FALSE,286.68,pɑ̃jəʀ,5
s115pigeon_neut_bmpnaming,s115,pigeon,ok,730.09,311.6235354,neut,6,1039,FALSE,308.91,piʒəɔ̃,5
s115pigeon_ov2_bmpnaming,s115,pigeon,ok,687.891,332.3019728,ov2,6,991,FALSE,303.109,piʒəɔ̃,5
s115piscine_neut_bmpnaming,s115,piscine,ok,704.121,510.3350829,neut,7,1188,FALSE,483.879,pizin,5
s115piscine_ov2_bmpnaming,s115,piscine,ok,652.184,548.5872654,ov2,7,1166,FALSE,513.816,pizin,5
s115poisson_neut_bmpnaming,s115,poisson,ok,665.168,423.8989374,neut,7,1091,FALSE,425.832,pwasɔ̃,5
s115poisson_ov2_bmpnaming,s115,poisson,ok,609.985,409.0058902,ov2,7,1017,FALSE,407.015,pwasɔ̃,5
s115poulet_neut_bmpnaming,s115,poulet,ok,664.899,253.4634764,neut,6,919,FALSE,254.101,pulɛ,4
s115poulet_ov2_bmpnaming,s115,poulet,ok,783.036,223.0267444,ov2,6,979,FALSE,195.964,pulɛ,4
s115raisin_neut_bmpnaming,s115,raisin,ok,665.168,473.9274601,neut,6,1123,FALSE,457.832,ʀɛzɛ̃,4
s115raisin_ov2_bmpnaming,s115,raisin,ok,619.723,471.7527628,ov2,6,1078,FALSE,458.277,ʀɛzɛ̃,4
s115requin_neut_bmpnaming,s115,requin,ok,658.676,350.5764773,neut,6,999,FALSE,340.324,ʀəkɛ̃,4
s115requin_ov2_bmpnaming,s115,requin,ok,567.786,438.2205967,ov2,6,1000,FALSE,432.214,ʀəkɛ̃,4
s115robot_neut_bmpnaming,s115,robot,ok,681.399,447.9588321,neut,5,1106,FALSE,424.601,ʀɔbo,4
s115robot_ov2_bmpnaming,s115,robot,ok,567.786,457.6970676,ov2,5,1018,FALSE,450.214,ʀɔbo,4
s115sifflet_neut_bmpnaming,s115,sifflet,ok,616.477,497.9614274,neut,7,1104,FALSE,487.523,siflɛ,5
s115sifflet_ov2_bmpnaming,s115,sifflet,ok,609.985,467.8038703,ov2,7,1072,FALSE,462.015,siflɛ,5
s115tonneau_neut_bmpnaming,s115,tonneau,ok,1051.213,253.4323761,neut,7,1294,FALSE,242.787,tɔno,4
s115tonneau_ov2_bmpnaming,s115,tonneau,ok,597,269.424515,ov2,7,849,FALSE,252,tɔno,4
s115tortue_neut_bmpnaming,s115,tortue,ok,684.645,444.7127536,neut,6,1121,FALSE,436.355,tɔʀty,5
s115tortue_ov2_bmpnaming,s115,tortue,ok,756.058,405.7598117,ov2,6,1158,FALSE,401.942,tɔʀty,5
s115trompette_ov2_bmpnaming,s115,trompette,ok,754.513,608.562075,ov2,9,1227,FALSE,472.487,tʀɔ̃pɛt,6
s115voiture_neut_bmpnaming,s115,voiture,ok,775.535,636.2313848,neut,7,1369,FALSE,593.465,vwatyʀ,6
s115voiture_ov2_bmpnaming,s115,voiture,ok,597,616.7549138,ov2,7,1160,FALSE,563,vwatyʀ,6
s115volcan_neut_bmpnaming,s115,volcan,ok,668.677,499.6331345,neut,6,1133,FALSE,464.323,vɔlkɑ̃,5
s115volcan_ov2_bmpnaming,s115,volcan,ok,613.231,453.9254481,ov2,6,1050,FALSE,436.769,vɔlkɑ̃,5
s116balai_neut_bmpnaming,s116,balai,ok,609.869,344.7490988,neut,5,944,FALSE,334.131,bal,3
s116balai_ov2_bmpnaming,s116,balai,ok,568.527,269.7324084,ov2,5,816,FALSE,247.473,bal,3
s116balance_neut_bmpnaming,s116,balance,ok,585.503,567.758426,neut,7,1142,FALSE,556.497,balɑ̃s,5
s116balance_ov2_bmpnaming,s116,balance,ok,604.366,524.3748918,ov2,7,1100,FALSE,495.634,balɑ̃s,5
s116barriere_neut_bmpnaming,s116,barriere,ok,568.527,458.3564702,neut,8,1000,FALSE,431.473,baʀʀjəʀ,7
s116barriere_ov2_bmpnaming,s116,barriere,ok,632.659,522.4886512,ov2,8,1113,FALSE,480.341,baʀʀjəʀ,7
s116batterie_neut_bmpnaming,s116,batterie,ok,555.323,369.7031611,neut,8,909,FALSE,353.677,batəʀi,6
s116batterie_ov2_bmpnaming,s116,batterie,ok,523.257,418.7454172,ov2,8,917,FALSE,393.743,batəʀi,6
s116bougie_neut_bmpnaming,s116,bougie,ok,511.94,296.139777,neut,6,811,FALSE,299.06,buʒi,4
s116bougie_ov2_bmpnaming,s116,bougie,ok,440.263,305.5709801,ov2,6,722,FALSE,281.737,buʒi,4
s116bouton_neut_bmpnaming,s116,bouton,ok,625.114,367.8169205,neut,6,967,FALSE,341.886,butɔ̃,4
s116bouton_ov2_bmpnaming,s116,bouton,ok,732.63,377.2481236,ov2,6,1101,FALSE,368.37,butɔ̃,4
s116briquet_neut_bmpnaming,s116,briquet,ok,594.934,318.7746644,neut,7,896,FALSE,301.066,bʀikɛ,5
s116briquet_ov2_bmpnaming,s116,briquet,ok,557.21,462.1289514,ov2,7,993,FALSE,435.79,bʀikɛ,5
s116bureau_neut_bmpnaming,s116,bureau,ok,676.043,316.8884238,neut,6,977,FALSE,300.957,byʀo,4
s116bureau_ov2_bmpnaming,s116,bureau,ok,574.669,275.7102273,ov2,6,842,FALSE,267.331,byʀo,4
s116cadeau_neut_bmpnaming,s116,cadeau,ok,581.694,293.2713882,neut,6,854,FALSE,272.306,kado,4
s116cadeau_ov2_bmpnaming,s116,cadeau,ok,521.986,319.6131297,ov2,6,823,FALSE,301.014,kado,4
s116canard_neut_bmpnaming,s116,canard,ok,855.648,432.0045599,neut,6,1271,FALSE,415.352,kanaʀ,5
s116canon_neut_bmpnaming,s116,canon,ok,644.914,298.5397365,neut,5,930,FALSE,285.086,kanɔ̃,4
s116canon_ov2_bmpnaming,s116,canon,ok,641.402,266.9296468,ov2,5,892,FALSE,250.598,kanɔ̃,4
s116cerveau_neut_bmpnaming,s116,cerveau,ok,436.961,426.7362116,neut,7,848,FALSE,411.039,sɛʀvo,5
s116cerveau_ov2_bmpnaming,s116,cerveau,ok,474.571,433.760676,ov2,7,895,FALSE,420.429,sɛʀvo,5
s116chapeau_neut_bmpnaming,s116,chapeau,ok,593.987,375.8088448,neut,7,936,FALSE,342.013,ʃapo,4
s116chapeau_ov2_bmpnaming,s116,chapeau,ok,518.474,370.5404965,ov2,7,886,FALSE,367.526,ʃapo,4
s116chaussette_neut_bmpnaming,s116,chaussette,ok,532.523,593.5672409,neut,10,1050,FALSE,517.477,ʃosɛt,5
s116chaussette_ov2_bmpnaming,s116,chaussette,ok,495.644,539.1276419,ov2,10,988,FALSE,492.356,ʃosɛt,5
s116chaussure_neut_bmpnaming,s116,chaussure,ok,488.62,565.4693833,neut,9,1029,FALSE,540.38,ʃosyʀ,5
s116chaussure_ov2_bmpnaming,s116,chaussure,ok,432.424,621.6650984,ov2,9,1046,FALSE,613.576,ʃosyʀ,5
s116cheval_ov2_bmpnaming,s116,cheval,ok,548.328,400.3944702,ov2,6,944,FALSE,395.672,ʃəval,5
s116citron_neut_bmpnaming,s116,citron,ok,567.645,446.0534887,neut,6,993,FALSE,425.355,sitʀɔ̃,5
s116citron_ov2_bmpnaming,s116,citron,ok,495.644,428.4923277,ov2,6,901,FALSE,405.356,sitʀɔ̃,5
s116citrouille_neut_bmpnaming,s116,citrouille,ok,734.476,437.1974251,neut,10,1135,FALSE,400.524,sitʀujl,7
s116citrouille_ov2_bmpnaming,s116,citrouille,ok,685.305,498.7369716,ov2,10,1175,FALSE,489.695,sitʀujl,7
s116classeur_neut_bmpnaming,s116,classeur,ok,813.501,512.7859004,neut,8,1315,FALSE,501.499,klasœʀ,6
s116classeur_ov2_bmpnaming,s116,classeur,ok,694.085,526.8348292,ov2,8,1217,FALSE,522.915,klasœʀ,6
s116clavier_neut_bmpnaming,s116,clavier,ok,1059.357,393.3700058,neut,7,1446,FALSE,386.643,klavjəʀ,7
s116clavier_ov2_bmpnaming,s116,clavier,ok,611.548,368.7843804,ov2,7,973,FALSE,361.452,klavjəʀ,7
s116cochon_neut_bmpnaming,s116,cochon,ok,650.182,263.4174146,neut,6,888,FALSE,237.818,kɔʃɔ̃,4
s116cochon_ov2_bmpnaming,s116,cochon,ok,572.913,393.3700058,ov2,6,940,FALSE,367.087,kɔʃɔ̃,4
s116collier_neut_bmpnaming,s116,collier,ok,667.744,310.8325492,neut,7,968,FALSE,300.256,kɔljəʀ,6
s116collier_ov2_bmpnaming,s116,collier,ok,437.692,289.7591561,ov2,7,707,FALSE,269.308,kɔljəʀ,6
s116couteau_neut_bmpnaming,s116,couteau,ok,520.23,316.1008975,neut,7,835,FALSE,314.77,kuto,4
s116couteau_ov2_bmpnaming,s116,couteau,ok,576.426,335.4181746,ov2,7,911,FALSE,334.574,kuto,4
s116cuisine_neut_bmpnaming,s116,cuisine,ok,722.183,367.0282643,neut,7,1078,FALSE,355.817,kɥizin,6
s116cuisine_ov2_bmpnaming,s116,cuisine,ok,500.913,423.2239794,ov2,7,918,FALSE,417.087,kɥizin,6
s116diamant_neut_bmpnaming,s116,diamant,ok,658.963,263.4174146,neut,7,907,FALSE,248.037,djamɑ̃,5
s116diamant_ov2_bmpnaming,s116,diamant,ok,539.547,386.3455414,ov2,7,904,FALSE,364.453,djamɑ̃,5
s116fourchette_neut_bmpnaming,s116,fourchette,ok,636.133,451.321837,neut,10,1037,FALSE,400.867,fuʀʃɛt,6
s116fourchette_ov2_bmpnaming,s116,fourchette,ok,601.011,512.7859004,ov2,10,1052,FALSE,450.989,fuʀʃɛt,6
s116fusee_neut_bmpnaming,s116,fusee,ok,730.964,317.8570136,neut,5,1035,FALSE,304.036,fyz,3
s116fusee_ov2_bmpnaming,s116,fusee,ok,564.133,328.3937102,ov2,5,876,FALSE,311.867,fyz,3
s116gateau_neut_bmpnaming,s116,gateau,ok,521.986,363.5160321,neut,6,886,FALSE,364.014,ɡato,4
s116gateau_ov2_bmpnaming,s116,gateau,ok,558.836,391.8459703,ov2,6,948,FALSE,389.164,ɡato,4
s116gilet_neut_bmpnaming,s116,gilet,ok,602.165,361.7039726,neut,5,931,FALSE,328.835,ʒilɛ,4
s116gilet_ov2_bmpnaming,s116,gilet,ok,609.701,344.7490988,ov2,5,920,FALSE,310.299,ʒilɛ,4
s116girafe_neut_bmpnaming,s116,girafe,ok,728.385,525.6010851,neut,6,1206,FALSE,477.615,ʒiʀaf,5
s116girafe_ov2_bmpnaming,s116,girafe,ok,502.32,508.6462114,ov2,6,975,FALSE,472.68,ʒiʀaf,5
s116lama_neut_bmpnaming,s116,lama,ok,653.03,337.2135994,neut,4,954,FALSE,300.97,lama,4
s116lama_ov2_bmpnaming,s116,lama,ok,438.268,318.3748508,ov2,4,733,FALSE,294.732,lama,4
s116lapin_neut_bmpnaming,s116,lapin,ok,415.662,333.4458497,neut,5,745,FALSE,329.338,lapɛ̃,4
s116lapin_ov2_bmpnaming,s116,lapin,ok,492.9,331.5619748,ov2,5,799,FALSE,306.1,lapɛ̃,4
s116lezard_neut_bmpnaming,s116,lezard,ok,660.565,455.8977154,neut,6,1079,FALSE,418.435,ləzaʀ,5
s116lezard_ov2_bmpnaming,s116,lezard,ok,481.597,504.8784617,ov2,6,965,FALSE,483.403,ləzaʀ,5
s116manteau_ov2_bmpnaming,s116,manteau,ok,457.107,373.0072217,ov2,7,817,FALSE,359.893,mɑ̃to,4
s116marelle_neut_bmpnaming,s116,marelle,ok,641.727,425.7557177,neut,7,1022,FALSE,380.273,maʀɛl,5
